ID,Name,photoUrl,Nationality,Age,OVA,POT,Club,Height,Weight,Preferred Foot,Best Position,Value ( € ),Wage ( € ),Release Clause ( € ),Skill,Movement,Power,Mentality,Composure,PAC,SHO,PAS,DRI,DEF,PHY
206379,H. Halldórsson,https://cdn.sofifa.com/players/206/379/21_60.png,Iceland,36,66,66,No Club,193,88,Right,GK,0,0,0,76,224,223,119,54,67,61,62,65,38,68
245719,A. Groiß,https://cdn.sofifa.com/players/245/719/21_60.png,Germany,22,66,74,Karlsruher SC,189,86,Right,CB,1800000,3000,1500000,231,286,342,276,53,56,46,53,52,65,77
211671,J. Radoševi?,https://cdn.sofifa.com/players/211/671/21_60.png,Croatia,26,66,69,Brøndby IF,180,78,Right,CDM,1000000,6000,961000,296,307,340,296,54,56,56,59,56,64,76
250845,Cadete,https://cdn.sofifa.com/players/250/845/21_60.png,Spain,26,66,68,Atlético de San Luis,186,80,Left,CDM,975000,5000,1200000,275,329,277,300,61,69,38,63,62,62,68
240097,F. Downes,https://cdn.sofifa.com/players/240/097/21_60.png,England,21,66,74,Ipswich Town,173,70,Right,CDM,1900000,3000,1900000,303,345,324,316,65,68,53,64,66,65,73
201179,A. Donnarumma,https://cdn.sofifa.com/players/201/179/21_60.png,Italy,29,66,66,Milan,192,96,Right,GK,575000,8000,765000,81,162,199,91,63,70,62,51,74,18,59
233442,J. Osei-Tutu,https://cdn.sofifa.com/players/233/442/21_60.png,England,21,66,78,Cardiff City,176,70,Right,RM,2100000,14000,0,294,380,314,279,51,82,59,57,70,59,64
230882,J. Simpson,https://cdn.sofifa.com/players/230/882/21_60.png,England,23,66,75,Bournemouth,191,83,Left,CB,1800000,3000,1900000,244,277,296,258,54,55,37,50,55,66,71
217826,J. Laurent,https://cdn.sofifa.com/players/217/826/21_60.png,England,25,66,71,Reading,188,75,Right,RM,1200000,5000,1700000,299,353,357,306,67,75,60,64,67,63,75
215266,L. Melano,https://cdn.sofifa.com/players/215/266/21_60.png,Argentina,27,66,67,Atlético Tucumán,185,72,Right,RM,1000000,5000,1100000,294,354,329,266,51,82,62,61,67,32,68
194785,T. Flanagan,https://cdn.sofifa.com/players/194/785/21_60.png,Northern Ireland,28,66,66,Sunderland,188,76,Right,CB,725000,4000,1000000,227,307,288,244,52,57,34,53,59,65,74
226785,N. Besler,https://cdn.sofifa.com/players/226/785/21_60.png,United States,27,66,68,Real Salt Lake,185,75,Right,CB,900000,2000,1000000,268,307,304,289,65,62,41,58,60,64,71
203733,José Ángel,https://cdn.sofifa.com/players/203/733/21_60.png,Spain,28,66,66,FC Cartagena,182,74,Left,CM,850000,3000,1000000,321,315,330,335,67,63,57,65,63,61,73
222944,Pablo Pérez,https://cdn.sofifa.com/players/222/944/21_60.png,Spain,26,66,67,Real Sporting de Gijón,188,79,Right,ST,1000000,3000,1300000,327,292,344,303,63,60,63,67,65,52,64
238303,K. Velde,https://cdn.sofifa.com/players/238/303/21_60.png,Norway,20,66,77,FK Haugesund,179,65,Right,LW,1900000,1000,1600000,282,374,321,260,66,81,61,55,69,33,63
246750,S. Haudum,https://cdn.sofifa.com/players/246/750/21_60.png,Austria,25,66,70,LASK Linz,189,74,Right,CDM,1100000,7000,1200000,272,285,324,283,64,59,51,58,59,63,70
232926,K. Watanabe,https://cdn.sofifa.com/players/232/926/21_60.png,Japan,33,66,66,Gamba Osaka,182,79,Right,ST,550000,4000,500000,305,265,357,249,74,41,67,64,66,29,66
227806,D. Barlaser,https://cdn.sofifa.com/players/227/806/21_60.png,England,23,66,74,Rotherham United,184,62,Right,CM,1900000,11000,1900000,335,303,327,306,62,54,58,68,65,62,67
211166,J. Whatmough,https://cdn.sofifa.com/players/211/166/21_60.png,England,23,66,75,Portsmouth,190,78,Right,CB,1800000,3000,1800000,213,308,291,223,66,67,26,47,49,66,74
257242,G. Giorbelidze,https://cdn.sofifa.com/players/257/242/21_60.png,Georgia,24,66,71,Wolfsberger AC,174,71,Left,LB,1200000,4000,1100000,252,347,298,266,53,71,48,55,60,64,65
231125,Liberto Beltrán,https://cdn.sofifa.com/players/231/125/21_60.png,Spain,23,66,73,Albacete BP,180,66,Left,LM,1700000,2000,1600000,309,355,271,249,49,73,62,62,69,35,47
184278,J. Nava,https://cdn.sofifa.com/players/184/278/21_60.png,Mexico,30,66,66,Querétaro,174,62,Left,LB,725000,3000,825000,329,367,341,268,66,74,58,62,70,58,63
224981,Grego Sierra,https://cdn.sofifa.com/players/224/981/21_60.png,Spain,27,66,69,CE Sabadell FC,186,81,Left,CB,975000,3000,1100000,237,293,294,276,54,56,50,52,55,67,65
232406,R. Krauße,https://cdn.sofifa.com/players/232/406/21_60.png,Germany,26,66,71,FC Ingolstadt 04,179,75,Right,CB,1100000,3000,1200000,256,346,333,273,60,69,36,52,57,65,80
206549,E. Bush,https://cdn.sofifa.com/players/206/549/21_60.png,United States,34,66,66,Vancouver Whitecaps FC,186,83,Right,GK,150000,2000,399000,109,193,247,155,49,68,63,63,69,32,64
210389,B. Smith,https://cdn.sofifa.com/players/210/389/21_60.png,Australia,26,66,69,No Club,177,70,Left,LB,0,0,0,272,371,282,286,58,78,43,58,64,62,64
221909,J. Stan?k,https://cdn.sofifa.com/players/221/909/21_60.png,Czech Republic,24,66,74,Viktoria Plze?,191,84,Right,GK,1600000,500,1700000,102,204,197,99,48,62,66,69,67,42,65
223957,L. Pirard,https://cdn.sofifa.com/players/223/957/21_60.png,Belgium,25,66,69,Waasland-Beveren,191,91,Right,GK,875000,2000,915000,72,218,212,117,35,66,63,62,69,34,62
224213,T. Ebuehi,https://cdn.sofifa.com/players/224/213/21_60.png,Nigeria,24,66,71,FC Twente,187,72,Right,CB,1200000,3000,0,248,367,266,271,59,87,40,52,64,63,59
173530,S. Aluko,https://cdn.sofifa.com/players/173/530/21_60.png,Nigeria,31,66,66,Reading,173,62,Left,LW,700000,5000,1100000,338,384,268,265,60,75,61,63,72,40,47
228310,T. Deng,https://cdn.sofifa.com/players/228/310/21_60.png,Australia,23,66,72,Urawa Red Diamonds,182,73,Right,CB,1200000,3000,1200000,220,340,344,243,64,76,43,50,54,66,70
229845,J. Sabbatini,https://cdn.sofifa.com/players/229/845/21_60.png,Uruguay,32,66,66,FC Lugano,175,71,Right,CM,675000,3000,689000,317,352,305,313,65,66,56,66,67,59,67
235989,N. Briasco,https://cdn.sofifa.com/players/235/989/21_60.png,Armenia,24,66,73,Club Atlético Huracán,179,82,Right,ST,1700000,5000,1500000,268,327,329,247,60,68,66,51,67,23,63
236757,P. Klimala,https://cdn.sofifa.com/players/236/757/21_60.png,Poland,21,66,75,Celtic,183,77,Right,ST,1900000,12000,2000000,258,365,322,264,57,80,62,47,65,31,70
243925,M. Behrens,https://cdn.sofifa.com/players/243/925/21_60.png,Germany,23,66,71,1. FC Magdeburg,193,89,Right,GK,1000000,1000,991000,76,146,173,110,35,68,68,65,68,27,65
187093,J. González,https://cdn.sofifa.com/players/187/093/21_60.png,Mexico,28,66,66,Club Necaxa,169,76,Left,LB,775000,4000,908000,316,328,322,289,62,64,51,61,64,65,62
204502,M. Ingram,https://cdn.sofifa.com/players/204/502/21_60.png,England,26,66,70,Hull City,190,82,Left,GK,925000,2000,1100000,93,211,195,78,46,72,64,62,68,37,63
255946,Michael,https://cdn.sofifa.com/players/255/946/21_60.png,Brazil,25,66,72,FC Paços de Ferreira,194,85,Left,GK,1100000,2000,1500000,72,135,171,82,24,70,65,67,72,26,70
216795,C. Long,https://cdn.sofifa.com/players/216/795/21_60.png,England,25,66,71,Motherwell,180,77,Right,ST,1300000,3000,1600000,254,344,329,266,64,77,66,51,65,27,63
253644,J. Reyes,https://cdn.sofifa.com/players/253/644/21_60.png,Peru,32,66,66,Deportivo Binacional,178,79,Left,LB,600000,500,860000,261,310,246,218,50,71,32,56,58,61,59
239353,N. Bakboord,https://cdn.sofifa.com/players/239/353/21_60.png,Netherlands,21,66,75,Heracles Almelo,177,74,Right,RB,1800000,2000,1500000,239,349,287,263,53,75,40,55,63,61,63
200168,J. Heris,https://cdn.sofifa.com/players/200/168/21_60.png,Belgium,29,66,66,KAS Eupen,188,80,Right,CB,725000,4000,825000,182,276,241,252,52,53,22,48,37,67,73
183527,J. Spearing,https://cdn.sofifa.com/players/183/527/21_60.png,England,31,66,66,Tranmere Rovers,171,71,Right,CDM,600000,3000,831000,310,334,329,320,75,56,52,62,66,64,69
236263,V. Peña,https://cdn.sofifa.com/players/236/263/21_60.png,Peru,32,66,66,Sport Huancayo,166,68,Right,RM,675000,500,1100000,278,352,322,224,51,71,59,61,66,34,50
202215,J. Willis,https://cdn.sofifa.com/players/202/215/21_60.png,United States,31,66,66,Nashville SC,196,84,Left,GK,450000,2000,616000,93,260,230,125,46,68,65,60,65,46,68
231910,Kim Gun Hee,https://cdn.sofifa.com/players/231/910/21_60.png,Korea Republic,25,66,71,Suwon Samsung Bluewings,186,79,Right,ST,1300000,2000,1200000,243,334,339,294,67,73,66,54,65,37,73
151270,J. Coppinger,https://cdn.sofifa.com/players/151/270/21_60.png,England,39,66,66,Doncaster Rovers,170,65,Right,CAM,275000,3000,298000,330,320,346,288,62,49,64,68,68,43,60
212710,Joel Pereira,https://cdn.sofifa.com/players/212/710/21_60.png,Portugal,24,66,74,Huddersfield Town,188,70,Right,GK,1600000,15000,0,71,227,204,123,54,66,65,65,67,43,64
208614,A. Uryga,https://cdn.sofifa.com/players/208/614/21_60.png,Poland,26,66,69,Wis?a P?ock,191,85,Right,CB,1000000,2000,1000000,223,254,341,260,56,52,43,54,44,63,77
201446,G. Moncur,https://cdn.sofifa.com/players/201/446/21_60.png,England,26,66,67,Luton Town,176,63,Right,CAM,1000000,5000,1400000,336,326,302,298,65,66,62,67,68,46,60
193765,K. Thamsatchanan,https://cdn.sofifa.com/players/193/765/21_60.png,Thailand,30,66,66,Hokkaido Consadole Sapporo,183,78,Right,GK,575000,3000,0,83,186,128,80,19,68,64,61,68,34,68
179685,C. Seitz,https://cdn.sofifa.com/players/179/685/21_60.png,United States,33,66,66,DC United,191,107,Right,GK,275000,2000,525000,83,215,249,128,49,67,61,71,66,52,69
239589,W. Kanga,https://cdn.sofifa.com/players/239/589/21_60.png,France,22,66,74,Kayserispor,183,76,Right,ST,1900000,4000,2100000,289,320,291,268,61,71,63,60,68,24,62
245218,J. Guillemenot,https://cdn.sofifa.com/players/245/218/21_60.png,Switzerland,22,66,74,FC St. Gallen,182,75,Right,CAM,1900000,4000,1600000,319,347,345,262,62,72,65,64,67,33,63
247010,Robinho,https://cdn.sofifa.com/players/247/010/21_60.png,Brazil,25,66,69,Orlando City SC,166,67,Right,RM,1100000,2000,1300000,311,391,286,255,65,84,55,59,72,36,52
238563,D. Wiebe,https://cdn.sofifa.com/players/238/563/21_60.png,Germany,26,66,68,Eintracht Braunschweig,187,73,Right,CDM,950000,5000,1100000,247,293,311,268,61,55,41,56,57,65,70
235496,O. Rathbone,https://cdn.sofifa.com/players/235/496/21_60.png,England,23,66,72,Rochdale,176,76,Right,CAM,1400000,2000,1700000,292,347,340,292,63,75,56,61,67,58,67
170472,J. Parr,https://cdn.sofifa.com/players/170/472/21_60.png,Norway,31,66,66,Strømsgodset IF,182,75,Left,LB,625000,2000,594000,286,348,316,290,64,71,56,59,64,61,70
240616,E. Bwomono,https://cdn.sofifa.com/players/240/616/21_60.png,Uganda,21,66,75,Southend United,183,72,Right,RB,1800000,3000,1800000,269,380,311,267,57,83,42,55,64,60,68
227835,T. Tekie,https://cdn.sofifa.com/players/227/835/21_60.png,Sweden,23,66,72,Fortuna Sittard,175,65,Right,CAM,1300000,4000,1400000,329,372,277,296,66,66,53,68,74,48,50
207610,R. Meara,https://cdn.sofifa.com/players/207/610/21_60.png,United States,29,66,66,New York Red Bulls,193,84,Right,GK,575000,2000,675000,98,214,219,94,47,65,64,61,70,46,66
240120,M. Ezzarfani,https://cdn.sofifa.com/players/240/120/21_60.png,Morocco,22,66,76,CD Mirandés,176,75,Right,RM,1900000,2000,0,314,340,285,228,55,73,59,61,68,33,53
234746,D. Iliev,https://cdn.sofifa.com/players/234/746/21_60.png,Bulgaria,31,66,66,No Club,185,82,Right,ST,0,0,0,292,339,327,296,63,64,64,64,67,37,66
252154,M. Carnesecchi,https://cdn.sofifa.com/players/252/154/21_60.png,Italy,20,66,82,Atalanta,191,83,Right,GK,2000000,6000,2800000,85,187,174,89,40,65,66,58,70,32,66
254202,C. Neyra,https://cdn.sofifa.com/players/254/202/21_60.png,Peru,25,66,70,Melgar FBC,170,61,Left,LB,1100000,500,1600000,267,331,348,252,51,67,46,53,66,65,73
214779,B. Vides,https://cdn.sofifa.com/players/214/779/21_60.png,Argentina,27,66,67,Universidad Católica del Ecuador,178,76,Right,ST,1000000,500,1700000,277,354,334,272,55,72,60,54,68,39,70
236283,M. Borgnino,https://cdn.sofifa.com/players/236/283/21_60.png,Argentina,22,66,78,Unión de Santa Fe,176,70,Left,LM,2100000,4000,1900000,281,390,331,217,52,84,61,57,69,31,61
245736,Ezequiel,https://cdn.sofifa.com/players/245/736/21_60.png,Brazil,22,66,73,Sanfrecce Hiroshima,167,65,Left,LM,1700000,3000,1300000,278,392,274,241,61,82,55,57,72,27,54
237307,H. Wingo,https://cdn.sofifa.com/players/237/307/21_60.png,United States,24,66,71,Molde FK,183,77,Right,RB,1200000,2000,1000000,280,379,345,269,55,86,54,57,65,59,69
235770,H. Pickering,https://cdn.sofifa.com/players/235/770/21_60.png,England,21,66,75,Crewe Alexandra,184,78,Left,LWB,1800000,2000,1800000,298,338,316,277,57,73,50,62,62,61,67
242658,A. Björnström,https://cdn.sofifa.com/players/242/658/21_60.png,Sweden,24,66,71,IK Sirius,176,65,Left,LB,1200000,1000,994000,281,357,301,258,61,79,45,59,60,61,61
232946,K. Taketomi,https://cdn.sofifa.com/players/232/946/21_60.png,Japan,29,66,66,Urawa Red Diamonds,173,69,Right,CAM,850000,5000,813000,275,334,356,298,50,59,65,63,68,40,67
211954,T. Schröck,https://cdn.sofifa.com/players/211/954/21_60.png,Germany,27,66,67,FC Ingolstadt 04,188,84,Right,CB,850000,3000,991000,277,305,387,282,58,67,63,58,59,65,77
184040,M. Hansen,https://cdn.sofifa.com/players/184/040/21_60.png,Denmark,30,66,66,Hannover 96,189,85,Right,GK,575000,6000,680000,74,265,231,122,56,65,64,64,66,49,65
242915,M. Cholewiak,https://cdn.sofifa.com/players/242/915/21_60.png,Poland,30,66,66,Legia Warszawa,184,73,Left,LM,825000,4000,840000,300,372,331,247,56,90,62,59,66,60,63
246755,E. Aguirre,https://cdn.sofifa.com/players/246/755/21_60.png,Mexico,21,66,77,Santos Laguna,176,75,Right,ST,1900000,6000,2100000,266,365,329,253,55,79,65,54,67,31,58
258536,Cedric Teguía,https://cdn.sofifa.com/players/258/536/21_60.png,Spain,18,66,83,Real Oviedo,180,75,Left,LWB,2200000,5000,0,317,373,367,288,64,85,60,62,64,58,77
253167,Félix Correia,https://cdn.sofifa.com/players/253/167/21_60.png,Portugal,19,66,84,Juventus,178,72,Right,RM,2200000,12000,3200000,307,388,284,246,70,82,58,57,73,32,53
251376,M. Gottschling,https://cdn.sofifa.com/players/251/376/21_60.png,Germany,26,66,69,Viktoria Köln,183,72,Right,RWB,1000000,2000,1100000,298,359,344,281,47,79,57,58,66,58,69
237448,A. Delamea,https://cdn.sofifa.com/players/237/448/21_60.png,Slovenia,29,66,67,New England Revolution,183,73,Right,CB,800000,2000,945000,221,292,278,234,53,55,32,48,56,66,70
176368,Kim Chang Soo,https://cdn.sofifa.com/players/176/368/21_60.png,Korea Republic,34,66,66,GwangJu FC,179,72,Right,RB,325000,2000,288000,301,327,314,325,67,66,59,61,64,63,68
211952,M. Thiel,https://cdn.sofifa.com/players/211/952/21_60.png,Germany,27,66,66,1. FC Heidenheim 1846,187,81,Left,LW,900000,7000,1100000,329,335,327,243,56,72,65,62,70,31,62
258287,V. Lisakovich,https://cdn.sofifa.com/players/258/287/21_60.png,Belarus,22,66,77,Lokomotiv Moscow,179,73,Left,ST,1900000,12000,2000000,298,340,323,223,55,70,66,57,67,21,57
255471,Vitor Carvalho,https://cdn.sofifa.com/players/255/471/21_60.png,Brazil,23,66,72,Gil Vicente FC,183,74,Right,CDM,1200000,3000,1800000,285,321,322,300,59,66,57,58,66,64,65
218863,M. Deville,https://cdn.sofifa.com/players/218/863/21_60.png,Luxembourg,27,66,66,1. FC Saarbrücken,192,88,Right,RM,900000,2000,979000,266,294,343,276,62,69,64,62,62,37,76
206065,S. Sluga,https://cdn.sofifa.com/players/206/065/21_60.png,Croatia,27,66,70,Luton Town,191,81,Right,GK,900000,3000,1100000,121,260,227,109,59,66,65,67,70,54,62
251886,A. Frías,https://cdn.sofifa.com/players/251/886/21_60.png,Argentina,22,66,72,Defensa y Justicia,185,81,Right,CB,1200000,4000,1400000,200,267,287,238,52,53,31,43,47,66,73
238570,Song Bum Keun,https://cdn.sofifa.com/players/238/570/21_60.png,Korea Republic,22,66,77,Jeonbuk Hyundai Motors,194,88,Right,GK,1700000,2000,1300000,84,166,158,121,58,67,64,65,66,26,65
244970,Y. Magnin,https://cdn.sofifa.com/players/244/970/21_60.png,France,23,66,73,Clermont Foot 63,183,71,Right,CAM,1600000,2000,1600000,300,336,262,293,63,71,50,59,69,64,54
245226,Gonçalo Cardoso,https://cdn.sofifa.com/players/245/226/21_60.png,Portugal,19,66,78,West Ham United,189,83,Left,CB,1900000,5000,2100000,193,257,280,231,63,51,29,38,48,65,73
205291,H. Stengel,https://cdn.sofifa.com/players/205/291/21_60.png,Norway,24,66,71,Strømsgodset IF,180,74,Right,CM,1300000,2000,1100000,337,331,341,328,68,58,60,66,67,57,73
223979,Paolo Fernandes,https://cdn.sofifa.com/players/223/979/21_60.png,Spain,21,66,75,C.D. Castellón,171,61,Left,CAM,1900000,2000,1800000,315,372,288,255,68,77,64,60,71,35,46
186352,T. Smith,https://cdn.sofifa.com/players/186/352/21_60.png,New Zealand,30,66,66,Colchester United,188,82,Left,CB,700000,5000,919000,212,282,299,269,59,54,32,53,49,65,76
217841,M. Schultz,https://cdn.sofifa.com/players/217/841/21_60.png,Germany,27,66,68,Eintracht Braunschweig,194,89,Right,CB,900000,5000,1100000,209,232,264,210,50,54,26,42,51,66,74
188387,F. Duplus,https://cdn.sofifa.com/players/188/387/21_60.png,France,30,66,66,Oud-Heverlee Leuven,178,72,Right,RB,725000,4000,725000,246,335,276,275,63,69,34,56,57,66,67
254435,J. Padilla,https://cdn.sofifa.com/players/254/435/21_60.png,Ecuador,29,66,66,El Nacional,172,66,Right,RM,850000,500,1300000,318,370,328,301,52,73,56,66,63,50,69
220388,S. Chakla,https://cdn.sofifa.com/players/220/388/21_60.png,Morocco,26,66,69,Villarreal CF,186,77,Right,CB,1000000,8000,1600000,216,261,278,229,55,53,32,48,49,65,68
190180,R. McGowan,https://cdn.sofifa.com/players/190/180/21_60.png,Australia,30,66,66,Sydney FC,191,75,Right,CB,700000,3000,656000,284,308,298,288,61,65,48,56,59,64,77
203237,Yu Sang Hun,https://cdn.sofifa.com/players/203/237/21_60.png,Korea Republic,31,66,66,FC Seoul,194,84,Right,GK,450000,3000,531000,83,234,196,146,59,65,62,62,67,38,67
211173,S. Al Shehri,https://cdn.sofifa.com/players/211/173/21_60.png,Saudi Arabia,26,66,69,Al Hilal,182,77,Right,ST,1100000,12000,1500000,248,304,350,248,66,63,66,45,62,23,70
227557,M. Cassierra,https://cdn.sofifa.com/players/227/557/21_60.png,Colombia,23,66,73,Os Belenenses,183,69,Right,ST,1700000,2000,2100000,250,343,352,261,66,74,65,57,65,28,66
238053,S. Limbombe,https://cdn.sofifa.com/players/238/053/21_60.png,Belgium,29,66,66,Oud-Heverlee Leuven,168,71,Right,RW,850000,5000,906000,330,394,336,254,70,81,64,62,71,32,55
225266,M. Rasmussen,https://cdn.sofifa.com/players/225/266/21_60.png,Norway,22,66,75,SK Brann,180,68,Left,LM,1900000,2000,1500000,319,365,328,284,65,74,58,64,69,60,59
223473,Filipe Melo,https://cdn.sofifa.com/players/223/473/21_60.png,Portugal,30,66,66,Farense,189,83,Right,CB,725000,2000,1100000,279,261,295,300,64,48,42,60,62,67,70
214761,A. Giménez,https://cdn.sofifa.com/players/214/761/21_60.png,Paraguay,33,66,66,Jorge Wilstermann,190,88,Left,GK,275000,500,753000,116,246,217,88,58,62,65,67,69,46,62
237546,J. Stojanovi?,https://cdn.sofifa.com/players/237/546/21_60.png,Serbia,28,66,66,KV Kortrijk,188,80,Right,ST,850000,5000,975000,345,275,330,308,69,52,67,69,65,49,69
247793,Jaime Seoane,https://cdn.sofifa.com/players/247/793/21_60.png,Spain,23,66,75,SD Huesca,177,70,Right,CAM,1900000,6000,2300000,332,354,315,317,70,72,58,67,68,63,64
243185,P. Wi?niewski,https://cdn.sofifa.com/players/243/185/21_60.png,Poland,21,66,76,Górnik Zabrze,195,88,Right,CB,1800000,1000,1500000,193,307,259,224,61,80,25,43,45,65,72
233457,Jang Ho Ik,https://cdn.sofifa.com/players/233/457/21_60.png,Korea Republic,26,66,67,Suwon Samsung Bluewings,173,62,Right,RWB,1000000,2000,994000,263,381,309,292,60,81,51,57,66,62,74
232177,M. Ogbu,https://cdn.sofifa.com/players/232/177/21_60.png,Nigeria,29,66,66,Mjällby AIF,185,78,Right,ST,850000,1000,813000,284,346,326,300,67,74,63,57,67,44,71
254201,C. Cuero,https://cdn.sofifa.com/players/254/201/21_60.png,Ecuador,24,66,71,SD Aucas,183,79,Left,LB,1200000,500,1700000,242,350,323,293,64,82,41,56,51,60,78
222691,Seo Bo Min,https://cdn.sofifa.com/players/222/691/21_60.png,Korea Republic,30,66,66,Seongnam FC,175,64,Right,LM,825000,2000,750000,268,375,312,271,53,82,61,58,66,42,62
232439,L. Vignali,https://cdn.sofifa.com/players/232/439/21_60.png,Italy,24,66,72,Spezia,186,75,Right,RWB,1300000,5000,1900000,300,328,318,302,61,70,57,63,64,63,63
225779,B. Sheaf,https://cdn.sofifa.com/players/225/779/21_60.png,England,22,66,77,Coventry City,185,64,Right,CDM,1800000,15000,0,307,307,319,300,61,55,42,65,58,61,75
189431,R. Jönsson,https://cdn.sofifa.com/players/189/431/21_60.png,Sweden,30,66,66,Helsingborgs IF,192,73,Right,CAM,825000,1000,750000,306,332,306,260,68,69,63,62,67,38,62
229879,D. Romney,https://cdn.sofifa.com/players/229/879/21_60.png,United States,27,66,68,Nashville SC,188,79,Left,CB,900000,2000,1000000,271,284,294,271,64,59,32,57,60,65,72
178422,César Díaz,https://cdn.sofifa.com/players/178/422/21_60.png,Spain,33,66,66,C.D. Castellón,171,74,Right,ST,550000,3000,620000,307,345,349,291,59,82,69,57,67,34,73
243446,M. Gómez,https://cdn.sofifa.com/players/243/446/21_60.png,Argentina,21,66,78,Gimnasia y Esgrima La Plata,170,65,Right,RM,2100000,4000,2000000,284,380,283,271,66,79,53,58,70,52,59
239350,S. Dembele,https://cdn.sofifa.com/players/239/350/21_60.png,Scotland,23,66,73,Peterborough United,173,67,Right,RM,1700000,4000,1800000,294,387,261,247,56,83,61,61,69,31,44
167926,A. Grant,https://cdn.sofifa.com/players/167/926/21_60.png,England,33,66,66,Swindon Town,178,71,Right,CDM,425000,4000,569000,284,323,340,295,63,65,50,59,63,63,81
211446,O. Viera,https://cdn.sofifa.com/players/211/446/21_60.png,Ivory Coast,33,66,66,FC Hermannstadt,187,83,Right,CB,400000,3000,405000,202,229,311,282,59,36,51,44,39,64,76
204790,S. Auer,https://cdn.sofifa.com/players/204/790/21_60.png,Austria,29,66,66,FC Admira Wacker Mödling,176,74,Right,RB,750000,4000,761000,283,347,319,286,56,70,50,59,65,61,70
188917,J. Skjelvik,https://cdn.sofifa.com/players/188/917/21_60.png,Norway,28,66,66,Odense Boldklub,183,77,Left,LB,775000,2000,0,290,355,326,285,55,81,46,58,62,62,71
245237,I. Saavedra,https://cdn.sofifa.com/players/245/237/21_60.png,Chile,21,66,74,Universidad Católica,172,65,Right,CAM,1900000,3000,1500000,282,347,327,292,70,65,57,59,69,58,68
235253,P. Kammerbauer,https://cdn.sofifa.com/players/235/253/21_60.png,Germany,23,66,74,Eintracht Braunschweig,174,73,Right,CDM,1800000,6000,0,301,355,312,297,58,66,48,64,69,62,68
226805,A. Sjöberg,https://cdn.sofifa.com/players/226/805/21_60.png,Sweden,29,66,67,DC United,201,95,Right,CB,800000,2000,945000,204,207,254,229,63,36,26,44,46,65,74
208885,A. Ndiaye,https://cdn.sofifa.com/players/208/885/21_60.png,France,29,66,66,AC Ajaccio,179,67,Right,RM,850000,2000,1100000,286,402,341,240,61,86,63,53,71,27,60
254450,L. Congo,https://cdn.sofifa.com/players/254/450/21_60.png,Ecuador,31,66,66,El Nacional,179,79,Left,ST,725000,500,1200000,226,370,328,243,61,81,68,43,62,20,60
190962,T. Aldred,https://cdn.sofifa.com/players/190/962/21_60.png,Scotland,29,66,66,Brisbane Roar,188,84,Right,CB,725000,2000,688000,151,232,295,237,53,47,30,39,38,63,81
190199,Óscar Sielva,https://cdn.sofifa.com/players/190/199/21_60.png,Spain,28,66,66,SD Ponferradina,178,78,Right,CM,750000,3000,891000,336,334,320,304,56,64,58,67,67,60,63
216568,Mario Barco,https://cdn.sofifa.com/players/216/568/21_60.png,Spain,27,66,67,CD Mirandés,185,78,Right,ST,1000000,3000,1200000,278,296,331,239,55,65,68,56,63,36,60
242914,K. Nakamura,https://cdn.sofifa.com/players/242/914/21_60.png,Japan,19,66,80,Sint-Truidense VV,180,75,Right,CAM,2000000,2000,0,337,355,346,246,64,76,65,59,71,31,64
203215,A. Cairns,https://cdn.sofifa.com/players/203/215/21_60.png,England,27,66,69,Fleetwood Town,183,72,Left,GK,850000,3000,1000000,62,266,158,103,45,66,61,58,68,48,68
208589,K. Pusch,https://cdn.sofifa.com/players/208/589/21_60.png,Germany,27,66,67,KFC Uerdingen 05,181,76,Left,CAM,975000,3000,1100000,319,347,349,297,62,67,64,65,66,55,66
225529,Nathan,https://cdn.sofifa.com/players/225/529/21_60.png,Brazil,25,66,73,FC Zürich,189,78,Right,CB,1600000,4000,1300000,249,340,328,265,47,73,45,50,55,65,69
216269,S. Hertner,https://cdn.sofifa.com/players/216/269/21_60.png,Germany,29,66,66,VfB Lübeck,180,75,Left,LB,750000,1000,761000,302,352,307,285,56,73,42,60,63,63,66
244941,M. Fischer,https://cdn.sofifa.com/players/244/941/21_60.png,Austria,24,66,70,SCR Altach,179,72,Left,CAM,1200000,4000,1300000,332,345,328,307,62,70,62,66,68,43,65
244938,Montero,https://cdn.sofifa.com/players/244/938/21_60.png,Spain,21,66,80,Be?ikta? JK,185,76,Left,CB,2000000,8000,0,232,275,235,237,64,41,29,49,58,67,67
216270,G. Honeyman,https://cdn.sofifa.com/players/216/270/21_60.png,England,25,66,69,Hull City,170,72,Right,RM,1100000,3000,1500000,321,351,304,308,65,72,61,64,71,61,66
206031,Jefté,https://cdn.sofifa.com/players/206/031/21_60.png,Spain,26,66,67,FC Voluntari,187,79,Right,ST,1000000,3000,1100000,261,288,322,268,63,54,67,52,62,31,68
239842,G. Giakoumakis,https://cdn.sofifa.com/players/239/842/21_60.png,Greece,25,66,69,VVV-Venlo,186,86,Right,ST,1100000,3000,1300000,229,314,353,267,67,68,66,43,62,28,75
216271,J. van Aken,https://cdn.sofifa.com/players/216/271/21_60.png,Netherlands,26,66,70,Sheffield Wednesday,193,75,Left,CB,1100000,6000,1400000,249,302,289,267,62,63,34,56,60,65,65
221647,Kim Yong Hwan,https://cdn.sofifa.com/players/221/647/21_60.png,Korea Republic,27,66,67,Sangju Sangmu FC,175,67,Right,RB,900000,2000,0,236,393,284,289,60,88,39,57,66,56,69
